ACCNTNUM,LOCNUM,LOCNAME,ADDRESSNUM,STREETNAME,DISTRICT,DSTRCTCODE,CITY,CITYCODE,STATE,STATECODE,POSTALCODE,COUNTY,COUNTYCODE,CRESTA,Latitude,Longitude,FLOORAREA,AREAUNIT,CNTRYSCHEME,CNTRYCODE,NUMBLDGS,BLDGSCHEME,BLDGCLASS,OCCSCHEME,OCCTYPE,YEARBUILT,NUMSTORIES,WSCV4VAL,WSCV4VCUR,WSCV5VAL,WSCV5VCUR,WSCV6VAL,WSCV6VCUR,WSCV7VAL,WSCV7VCUR,WSCV4LIMIT,WSCV4LCUR,WSCV5LIMIT,WSCV5LCUR,WSCV6LIMIT,WSCV6LCUR,WSCV7LIMIT,WSCV7LCUR,WSCV4DED,WSCV4DCUR,WSCV5DED,WSCV5DCUR,WSCV6DED,WSCV6DCUR,WSCV7DED,WSCV7DCUR,WSSITELIM,WSSITELCUR,WSSITEDED,WSSITEDCUR,WSCOMBINEDLIM,WSCOMBINEDLCUR,WSCOMBINEDDED,WSCOMBINEDDCUR,RESISTOPEN,ROOFAGE,ROOFANCH,ROOFSYS,CLADRATE,ROOFGEOM,CLADSYS,USERTXT1,USERTXT2,USERID1,USERID2,PRIMARYBLDG
ALR 8188779_24_1,ALR 8188779_24_1,ALR 8188779 08,,42 CALLE LOS MILAGROS CIALES  PR,,,CIALES,,,,00638,CIALES,039,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,44952,USD,4495,USD,0,USD,0,USD,44952,USD,4495,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8191831_24_1,ALR 8191831_24_1,ALR 8191831 08,,79-A E ST SOBRINO DEV COROZAL  PR,,,COROZAL,,,,00783,COROZAL,047,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,141932,USD,14193,USD,0,USD,0,USD,141932,USD,14193,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8191861_24_1,ALR 8191861_24_1,ALR 8191861 08,,160 CARR  SECTOR ALMIRA VEGA BAJA  PR,,,VEGA BAJA,,,,00693,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,54909,USD,5490,USD,0,USD,0,USD,54909,USD,5490,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8191901_24_1,ALR 8191901_24_1,ALR 8191901 08,,CAMPAN 46 CALLE VIRGILIO DA TOA BAJA  PR,,,TOA BAJA,,,,00951,TOA BAJA,137,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,120301,USD,12030,USD,0,USD,0,USD,120301,USD,12030,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8191936_24_1,ALR 8191936_24_1,ALR 8191936 08,,CALLE 3 NUM 144 BO COCO SE QUEBRADILLAS  PR,,,QUEBRADILLAS,,,,00678,QUEBRADILLAS,115,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,58861,USD,5886,USD,0,USD,0,USD,58861,USD,5886,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8191940_24_1,ALR 8191940_24_1,ALR 8191940 08,,RD 781 KM 2 0 HATO ARRIBA W SAN LORENZO  PR,,,SAN LORENZO,,,,00754,SAN LORENZO,129,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,84820,USD,8482,USD,0,USD,0,USD,84820,USD,8482,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8193750_24_1,ALR 8193750_24_1,ALR 8193750 08,,KM 15 PR 792 EL VERDE B COMERIO  PR,,,COMERIO,,,,00782,COMERIO,045,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,103206,USD,10320,USD,0,USD,0,USD,103206,USD,10320,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8193766_24_1,ALR 8193766_24_1,ALR 8193766 08,,KM 4 7 PR 791 CEJAS WAR COMERIO  PR,,,COMERIO,,,,00782,COMERIO,045,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,23316,USD,2331,USD,0,USD,0,USD,23316,USD,2331,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8193769_24_1,ALR 8193769_24_1,ALR 8193769 08,,BO CELADA CARR 944 KM 0 GURABO  PR,,,GURABO,,,,00778,GURABO,063,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,20899,USD,2089,USD,0,USD,0,USD,20899,USD,2089,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8194946_24_1,ALR 8194946_24_1,ALR 8194946 08,,VISTAM 509 CALLE SEGOVIA CAROLINA  PR,,,CAROLINA,,,,00983,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,99031,USD,9903,USD,0,USD,0,USD,99031,USD,9903,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8194987_24_1,ALR 8194987_24_1,ALR 8194987 08,,BO PADILLA CARR 159 KM COROZAL  PR,,,COROZAL,,,,00783,COROZAL,047,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,81384,USD,8138,USD,0,USD,0,USD,81384,USD,8138,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8195015_24_1,ALR 8195015_24_1,ALR 8195015 08,,URBVILLA AURORA 5-B CABO ROJO  PR,,,CABO ROJO,,,,00623,CABO ROJO,023,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,71212,USD,7121,USD,0,USD,0,USD,71212,USD,7121,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8195016_24_1,ALR 8195016_24_1,ALR 8195016 08,,URB APRIL GARDEN I 8 LAS PIEDRAS  PR,,,LAS PIEDRAS,,,,00771,LAS PIEDRAS,085,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,129684,USD,12968,USD,0,USD,0,USD,129684,USD,12968,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8195020_24_1,ALR 8195020_24_1,ALR 8195020 08,,PARC AMALIA MARIN 3715 CA PONCE  PR,,,PONCE,,,,00730,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,92537,USD,9253,USD,0,USD,0,USD,92537,USD,9253,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196844_24_1,ALR 8196844_24_1,ALR 8196844 08,,O REILLY 13 CALLE 1 GURABO  PR,,,GURABO,,,,00778,GURABO,063,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,140347,USD,14034,USD,0,USD,0,USD,140347,USD,14034,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196858_24_1,ALR 8196858_24_1,ALR 8196858 08,,URB JARDINES DE PALMAREJ CANOVANAS  PR,,,CANOVANAS,,,,00729,CANOVANAS,029,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,82837,USD,8283,USD,0,USD,0,USD,82837,USD,8283,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196862_24_1,ALR 8196862_24_1,ALR 8196862 08,,COM LA ROMANA 8A CALLE 1 CULEBRA  PR,,,CULEBRA,,,,00775,CULEBRA,049,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,40081,USD,4008,USD,0,USD,0,USD,40081,USD,4008,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196870_24_1,ALR 8196870_24_1,ALR 8196870 08,,URB LOIZA VALLEY 229 CAL CANOVANAS  PR,,,CANOVANAS,,,,00729,CANOVANAS,029,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,139703,USD,13970,USD,0,USD,0,USD,139703,USD,13970,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196871_24_1,ALR 8196871_24_1,ALR 8196871 08,,LOTE 73 CAIMITAL ALTO COM AGUADILLA  PR,,,AGUADILLA,,,,00603,AGUADILLA,005,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,37574,USD,3757,USD,0,USD,0,USD,37574,USD,3757,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196873_24_1,ALR 8196873_24_1,ALR 8196873 08,,114 BO RESACA VILLA MUNE CULEBRA  PR,,,CULEBRA,,,,00775,CULEBRA,049,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,75711,USD,7571,USD,0,USD,0,USD,75711,USD,7571,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196880_24_1,ALR 8196880_24_1,ALR 8196880 08,,CACAO ALTO SR184 KM 31 PATILLAS  PR,,,PATILLAS,,,,00723,PATILLAS,109,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,44474,USD,4447,USD,0,USD,0,USD,44474,USD,4447,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196895_24_1,ALR 8196895_24_1,ALR 8196895 08,,BDA CABAN CARR 459 K0 H AGUADILLA  PR,,,AGUADILLA,,,,00603,AGUADILLA,005,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,105004,USD,10500,USD,0,USD,0,USD,105004,USD,10500,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8196898_24_1,ALR 8196898_24_1,ALR 8196898 08,,CALLE 4 PARCELA 884 PARC E CABO ROJO  PR,,,CABO ROJO,,,,00623,CABO ROJO,023,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,30021,USD,3002,USD,0,USD,0,USD,30021,USD,3002,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198662_24_1,ALR 8198662_24_1,ALR 8198662 08,,BO MACARA CARR 132 KM37 GUAYANILLA  PR,,,GUAYANILLA,,,,00656,GUAYANILLA,059,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,56429,USD,5642,USD,0,USD,0,USD,56429,USD,5642,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198668_24_1,ALR 8198668_24_1,ALR 8198668 08,,BO JAGUAL PARCELAS VIEJ SAN LORENZO  PR,,,SAN LORENZO,,,,00754,SAN LORENZO,129,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,31675,USD,3167,USD,0,USD,0,USD,31675,USD,3167,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198689_24_1,ALR 8198689_24_1,ALR 8198689 08,,COMM BRISAS DE SANTA MARI VIEQUES  PR,,,VIEQUES,,,,00765,VIEQUES,147,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,64441,USD,6444,USD,0,USD,0,USD,64441,USD,6444,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198708_24_1,ALR 8198708_24_1,ALR 8198708 08,,PARCEL JUAN SANCHEZ 194 CAL BAYAMON  PR,,,BAYAMON,,,,00959,BAYAMON,021,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,56262,USD,5626,USD,0,USD,0,USD,56262,USD,5626,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198775_24_1,ALR 8198775_24_1,ALR 8198775 08,,QUEBRA SECA COMM 225 CALLE CEIBA  PR,,,CEIBA,,,,00735,CEIBA,037,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,109666,USD,10966,USD,0,USD,0,USD,109666,USD,10966,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198895_24_1,ALR 8198895_24_1,ALR 8198895 08,,CRUZ MALTA 137 BO PLAYA ANASCO  PR,,,ANASCO,,,,00610,ANASCO,011,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,68778,USD,6877,USD,0,USD,0,USD,68778,USD,6877,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8198902_24_1,ALR 8198902_24_1,ALR 8198902 08,,KM 15 PR 102 INT MIRADERO CABO ROJO  PR,,,CABO ROJO,,,,00623,CABO ROJO,023,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,63990,USD,6399,USD,0,USD,0,USD,63990,USD,6399,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8200387_24_1,ALR 8200387_24_1,ALR 8200387 08,,STA MARTA COMM AMUELAS C JUANA DIAZ  PR,,,JUANA DIAZ,,,,00795,JUANA DIAZ,075,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,51373,USD,5137,USD,0,USD,0,USD,51373,USD,5137,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8200392_24_1,ALR 8200392_24_1,ALR 8200392 08,,EL DUQUE COMM LOTE 131- NAGUABO  PR,,,NAGUABO,,,,00718,NAGUABO,103,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,100498,USD,10049,USD,0,USD,0,USD,100498,USD,10049,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8204401_24_1,ALR 8204401_24_1,ALR 8204401 08,,URB BORINQUEN VALLEY 261 CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,79472,USD,7947,USD,0,USD,0,USD,79472,USD,7947,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8204441_24_1,ALR 8204441_24_1,ALR 8204441 08,,BO CEJAS SR 782 KM 35 L COMERIO  PR,,,COMERIO,,,,00782,COMERIO,045,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,87003,USD,8700,USD,0,USD,0,USD,87003,USD,8700,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 8204443_24_1,ALR 8204443_24_1,ALR 8204443 08,,CARR 3 K 49 H 3 BO QDA VU FAJARDO  PR,,,FAJARDO,,,,00738,FAJARDO,053,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,83187,USD,8318,USD,0,USD,0,USD,83187,USD,8318,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117096_24_1,ALR 9117096_24_1,ALR 9117096 06,,CAMINO SERENOB 6 LAS PIEDRAS  PR,,,LAS PIEDRAS,,,,00771,LAS PIEDRAS,085,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,174369,USD,17436,USD,0,USD,0,USD,174369,USD,17436,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117455_24_1,ALR 9117455_24_1,ALR 9117455 07,,1PR KM 49 0 INT PINAS BE CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,83931,USD,8393,USD,0,USD,0,USD,83931,USD,8393,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117820_24_1,ALR 9117820_24_1,ALR 9117820 07,,1209 NE 16 ST PUERTO NUEVO SAN JUAN  PR,,,SAN JUAN,,,,00920,SAN JUAN,127,,18.41726100,-66.08724200,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,48501,USD,4850,USD,0,USD,0,USD,48501,USD,4850,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117859_24_1,ALR 9117859_24_1,ALR 9117859 07,,G 20 URB VALLE SAN LUIS MOROVIS  PR,,,MOROVIS,,,,00687,MOROVIS,101,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,108952,USD,10895,USD,0,USD,0,USD,108952,USD,10895,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117903_24_1,ALR 9117903_24_1,ALR 9117903 06,,LL-47 39A ST VILLAS DE LOI LOIZA  PR,,,LOIZA,,,,00772,LOIZA,087,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,92914,USD,9291,USD,0,USD,0,USD,92914,USD,9291,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9117935_24_1,ALR 9117935_24_1,ALR 9117935 07,,604 ARAGON ST PUERTO NUE SAN JUAN  PR,,,SAN JUAN,,,,00920,SAN JUAN,127,,18.40981600,-66.07817300,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,128657,USD,12865,USD,0,USD,0,USD,128657,USD,12865,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9119983_24_1,ALR 9119983_24_1,ALR 9119983 06,,JARDIN DE ANASCO D-16 DAGUE ANASCO  PR,,,ANASCO,,,,00610,ANASCO,011,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,57229,USD,5722,USD,0,USD,0,USD,57229,USD,5722,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9124722_24_1,ALR 9124722_24_1,ALR 9124722 06,,EL-15 E8TH ST BRISAS DEL LUQUILLO  PR,,,LUQUILLO,,,,00773,LUQUILLO,089,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,89172,USD,8917,USD,0,USD,0,USD,89172,USD,8917,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9126807_24_1,ALR 9126807_24_1,ALR 9126807 06,,BO ANONES CARR 878 KM05 NARANJITO  PR,,,HORMIGUEROS,,,,00660,HORMIGUEROS,067,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,78604,USD,7860,USD,0,USD,0,USD,78604,USD,7860,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9142141_24_1,ALR 9142141_24_1,ALR 9142141 06,,H-14 13RD ST MANSIONES DE TOA ALTA  PR,,,TOA ALTA,,,,00953,TOA ALTA,135,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,109417,USD,10941,USD,0,USD,0,USD,109417,USD,10941,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9142564_24_1,ALR 9142564_24_1,ALR 9142564 06,,X-9 19TH ST GLENVIEW PONCE  PR,,,PONCE,,,,00730,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,106901,USD,10690,USD,0,USD,0,USD,106901,USD,10690,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9147173_24_1,ALR 9147173_24_1,ALR 9147173 07,,D6 SANTA RITA FAJARDO  PR,,,FAJARDO,,,,00738,FAJARDO,053,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,88185,USD,8818,USD,0,USD,0,USD,88185,USD,8818,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9147186_24_1,ALR 9147186_24_1,ALR 9147186 07,,SR 1 KM 452-LOTE # 3 BO CAGUAS  PR,,,CAGUAS,,,,00725,CAGUAS,025,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,121172,USD,12117,USD,0,USD,0,USD,121172,USD,12117,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9147199_24_1,ALR 9147199_24_1,ALR 9147199 07,,T20 RIO GRANDE ESTATE CA RIO GRANDE  PR,,,RIO GRANDE,,,,00745,RIO GRANDE,119,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,99940,USD,9994,USD,0,USD,0,USD,99940,USD,9994,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,1000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9151344_24_1,ALR 9151344_24_1,ALR 9151344 06,,55 EL COMANDANTE CALLE CAROLINA  PR,,,CAROLINA,,,,00982,CAROLINA,031,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,108794,USD,10879,USD,0,USD,0,USD,108794,USD,10879,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9160321_24_1,ALR 9160321_24_1,ALR 9160321 06,,CARR 176 KM 91 INT CUPEY SAN JUAN  PR,,,SAN JUAN,,,,00926,SAN JUAN,127,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,134184,USD,13418,USD,0,USD,0,USD,134184,USD,13418,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9160528_24_1,ALR 9160528_24_1,ALR 9160528 06,,BO CAR MELITAS 26B CALL VEGA ALTA  PR,,,VEGA ALTA,,,,00692,VEGA ALTA,143,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,170284,USD,17028,USD,0,USD,0,USD,170284,USD,17028,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9165314_24_1,ALR 9165314_24_1,ALR 9165314 06,,7022 G 21-78 PASEO DE LA PONCE  PR,,,PONCE,,,,00717,PONCE,113,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,108378,USD,10837,USD,0,USD,0,USD,108378,USD,10837,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9177255_24_1,ALR 9177255_24_1,ALR 9177255 06,,LOT 9 1 ST CITY PARA BARCELONETA  PR,,,BARCELONETA,,,,00617,BARCELONETA,017,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,126932,USD,12693,USD,0,USD,0,USD,126932,USD,12693,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
ALR 9186684_24_1,ALR 9186684_24_1,ALR 9186684 06,,E-04 ROBLE ST LA CEI QUEBRADILLAS  PR,,,QUEBRADILLAS,,,,00678,QUEBRADILLAS,115,,.00000000,.00000000,0,2,ISO3A,PRI,1,RMS,3,ATC,40,12/31/9999,0,109799,USD,10979,USD,0,USD,0,USD,109799,USD,10979,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,0,USD,2000,USD,0,USD,0,USD,0,0,0,0,0,0,0,R,01,,,
